party,Locality_name,Locality_symbol,Can_vote,voters,Proper_votes,number_of_votes,hebrew_party_name,english_party_name,year
צפ,תל קציר,719,271,189,188,13,התנועה,hatnoa,2013
צפ,משמרת,425,576,465,464,53,התנועה,hatnoa,2013
צפ,אבן ספיר,783,468,332,329,10,התנועה,hatnoa,2013
צפ,כפר יעבץ,170,439,345,338,2,התנועה,hatnoa,2013
צפ,משגב עם,378,210,132,131,18,התנועה,hatnoa,2013
צפ,שוקדה,415,194,142,142,3,התנועה,hatnoa,2013
צפ,אמונים,772,629,452,451,27,התנועה,hatnoa,2013
צפ,גן הדרום,1072,300,240,239,23,התנועה,hatnoa,2013
צפ,ראש פינה,26,2058,1518,1509,125,התנועה,hatnoa,2013
צפ,משמר הירדן,732,400,279,276,16,התנועה,hatnoa,2013
צפ,בטחה,762,511,388,386,4,התנועה,hatnoa,2013
צפ,משמר איילון,670,364,281,280,8,התנועה,hatnoa,2013
צפ,חספין,4005,643,527,527,0,התנועה,hatnoa,2013
צפ,ניר גלים,720,499,439,437,1,התנועה,hatnoa,2013
צפ,עין כרמל,426,456,375,370,29,התנועה,hatnoa,2013
צפ,בית נחמיה,784,595,437,434,33,התנועה,hatnoa,2013
צפ,פרדסיה,171,4689,3545,3530,265,התנועה,hatnoa,2013
צפ,גאולים,379,645,450,445,21,התנועה,hatnoa,2013
צפ,מעין ברוך,416,438,315,312,29,התנועה,hatnoa,2013
צפ,עמיקם,773,430,325,324,30,התנועה,hatnoa,2013
צפ,גבעת שפירא,1077,184,147,147,7,התנועה,hatnoa,2013
צפ,שדות מיכה,27,262,170,169,4,התנועה,hatnoa,2013
צפ,גן יאשיה,734,566,462,459,33,התנועה,hatnoa,2013
צפ,שתולים,763,1177,842,835,38,התנועה,hatnoa,2013
צפ,בית נקופה,672,398,296,295,17,התנועה,hatnoa,2013
צפ,קשת,4006,374,294,293,0,התנועה,hatnoa,2013
צפ,שדה אילן,721,344,282,281,5,התנועה,hatnoa,2013
צפ,כפר גלים,427,83,56,56,3,התנועה,hatnoa,2013
צפ,אחיהוד,785,530,406,404,5,התנועה,hatnoa,2013
צפ,גבעת חיים (מאוחד),173,872,676,675,39,התנועה,hatnoa,2013
צפ,להבות הבשן,380,567,387,387,35,התנועה,hatnoa,2013
צפ,יקום,417,505,410,408,17,התנועה,hatnoa,2013
צפ,צוריאל,774,244,171,171,9,התנועה,hatnoa,2013
צפ,צפרירים,1079,266,169,168,7,התנועה,hatnoa,2013
צפ,מזכרת בתיה,28,7786,5853,5821,401,התנועה,hatnoa,2013
צפ,רמות מאיר,735,522,367,366,25,התנועה,hatnoa,2013
צפ,כפר מרדכי,764,419,335,335,50,התנועה,hatnoa,2013
צפ,כפר טרומן,673,509,418,415,30,התנועה,hatnoa,2013
צפ,יונתן,4007,266,211,211,1,התנועה,hatnoa,2013
צפ,מגשימים,722,646,498,498,45,התנועה,hatnoa,2013
צפ,ברור חיל,428,622,427,426,33,התנועה,hatnoa,2013
צפ,כפר זיתים,786,419,242,241,4,התנועה,hatnoa,2013
צפ,נטעים,174,466,376,373,35,התנועה,hatnoa,2013
צפ,מכמורת,382,994,694,690,53,התנועה,hatnoa,2013
צפ,בני ציון,418,757,603,601,49,התנועה,hatnoa,2013
צפ,יד נתן,775,356,255,254,30,התנועה,hatnoa,2013
צפ,מבועים,1080,793,539,535,46,התנועה,hatnoa,2013
צפ,יסוד המעלה,29,1087,800,797,98,התנועה,hatnoa,2013
צפ,גילת,736,788,536,534,26,התנועה,hatnoa,2013
צפ,משגב דב,765,473,376,375,40,התנועה,hatnoa,2013
צפ,לימן,674,479,363,361,27,התנועה,hatnoa,2013
צפ,מעלה גמלא,4008,327,243,242,25,התנועה,hatnoa,2013
צפ,בית הגדי,723,443,334,331,3,התנועה,hatnoa,2013
צפ,אלוני אבא,429,550,462,462,54,התנועה,hatnoa,2013
צפ,גבעת יערים,787,832,620,613,17,התנועה,hatnoa,2013
צפ,אביחיל,175,952,725,718,91,התנועה,hatnoa,2013
צפ,"עין הנצי""ב",383,419,337,334,7,התנועה,hatnoa,2013
צפ,סעד,419,588,471,470,15,התנועה,hatnoa,2013
צפ,מחסיה,776,283,185,184,2,התנועה,hatnoa,2013
צפ,אבן מנחם,1081,265,163,162,6,התנועה,hatnoa,2013
צפ,אופקים,31,18364,10879,10735,431,התנועה,hatnoa,2013
צפ,דברת,407,248,182,179,17,התנועה,hatnoa,2013
צפ,יסודות,440,294,274,274,0,התנועה,hatnoa,2013
צפ,הבונים,675,279,202,201,20,התנועה,hatnoa,2013
צפ,שעל,4009,206,145,145,9,התנועה,hatnoa,2013
צפ,נבטים,396,518,400,397,38,התנועה,hatnoa,2013
צפ,בית לחם הגלילית,430,550,426,425,46,התנועה,hatnoa,2013
צפ,זיתן,788,753,579,575,27,התנועה,hatnoa,2013
צפ,אפיקים,176,1027,701,699,33,התנועה,hatnoa,2013
צפ,עמיעד,385,416,275,274,38,התנועה,hatnoa,2013
צפ,כפר יחזקאל,85,648,516,515,53,התנועה,hatnoa,2013
צפ,יזרעאל,452,575,333,331,20,התנועה,hatnoa,2013
צפ,מעגלים,1082,834,639,638,8,התנועה,hatnoa,2013
צפ,עוצם,32,387,294,293,2,התנועה,hatnoa,2013
צפ,גן שמואל,72,837,638,637,37,התנועה,hatnoa,2013
צפ,גדעונה,442,206,139,139,6,התנועה,hatnoa,2013
צפ,עין השלושה,676,329,197,188,9,התנועה,hatnoa,2013
צפ,אודם,4010,94,63,63,11,התנועה,hatnoa,2013
צפ,חצרים,397,769,559,559,50,התנועה,hatnoa,2013
צפ,דלתון,431,557,345,339,1,התנועה,hatnoa,2013
צפ,רנן,789,363,235,233,40,התנועה,hatnoa,2013
צפ,"כפר ביל""ו",177,813,633,630,66,התנועה,hatnoa,2013
צפ,בני דרור,386,1032,727,724,76,התנועה,hatnoa,2013
צפ,גבע,86,502,379,377,39,התנועה,hatnoa,2013
צפ,יפתח,453,531,326,321,27,התנועה,hatnoa,2013
צפ,תושיה,1083,208,183,180,0,התנועה,hatnoa,2013
צפ,בת שלמה,33,373,293,289,31,התנועה,hatnoa,2013
צפ,עין הוד,74,406,288,286,18,התנועה,hatnoa,2013
צפ,כפר הנשיא,443,661,369,367,27,התנועה,hatnoa,2013
צפ,הסוללים,677,591,434,433,61,התנועה,hatnoa,2013
צפ,אבני איתן,4011,354,272,272,1,התנועה,hatnoa,2013
צפ,שרשרת,398,228,176,174,0,התנועה,hatnoa,2013
צפ,שמרת,432,358,250,250,25,התנועה,hatnoa,2013
צפ,משען,791,618,428,418,12,התנועה,hatnoa,2013
צפ,רמת יוחנן,178,753,529,527,56,התנועה,hatnoa,2013
צפ,כפר מונש,387,610,490,489,36,התנועה,hatnoa,2013
צפ,עין חרוד (איחוד),89,531,405,404,26,התנועה,hatnoa,2013
צפ,סער,454,510,342,340,30,התנועה,hatnoa,2013
צפ,בן שמן (כפר נוער),1084,237,154,153,14,התנועה,hatnoa,2013
צפ,גדות,35,352,228,228,23,התנועה,hatnoa,2013
צפ,כפר גלעדי,76,536,353,350,86,התנועה,hatnoa,2013
צפ,רגבים,444,335,208,208,7,התנועה,hatnoa,2013
צפ,מעגן,678,309,191,190,16,התנועה,hatnoa,2013
צפ,אניעם,4012,378,260,260,19,התנועה,hatnoa,2013
צפ,בארי,399,790,630,626,43,התנועה,hatnoa,2013
צפ,נחשולים,433,493,377,376,42,התנועה,hatnoa,2013
צפ,נתיב השיירה,792,416,304,304,27,התנועה,hatnoa,2013
צפ,אבן יהודה,182,8848,6798,6760,535,התנועה,hatnoa,2013
צפ,כפר קיש,388,333,229,228,18,התנועה,hatnoa,2013
צפ,חפצי-בה,90,408,296,295,20,התנועה,hatnoa,2013
צפ,שורש,456,650,510,503,29,התנועה,hatnoa,2013
צפ,כרם שלום,1085,87,38,36,1,התנועה,hatnoa,2013
צפ,שדה דוד,36,309,197,195,11,התנועה,hatnoa,2013
צפ,איילת השחר,77,832,600,596,52,התנועה,hatnoa,2013
צפ,רמות מנשה,445,752,597,591,54,התנועה,hatnoa,2013
צפ,אביאל,679,493,400,400,35,התנועה,hatnoa,2013
צפ,אורטל,4013,198,142,142,9,התנועה,hatnoa,2013
צפ,אבן שמואל,400,477,418,414,2,התנועה,hatnoa,2013
צפ,החותרים,434,481,373,371,19,התנועה,hatnoa,2013
צפ,גבעתי,793,584,395,393,33,התנועה,hatnoa,2013
צפ,ירקונה,183,280,214,214,32,התנועה,hatnoa,2013
צפ,בצרה,389,693,551,550,62,התנועה,hatnoa,2013
צפ,גיניגר,92,495,363,361,21,התנועה,hatnoa,2013
צפ,גזית,457,579,437,434,37,התנועה,hatnoa,2013
צפ,כרם יבנה (ישיבה),1094,151,137,137,0,התנועה,hatnoa,2013
צפ,איתן,37,304,223,222,0,התנועה,hatnoa,2013
צפ,קרית ענבים,78,275,210,207,18,התנועה,hatnoa,2013
צפ,אודים,446,685,555,554,45,התנועה,hatnoa,2013
צפ,אומץ,680,452,343,339,35,התנועה,hatnoa,2013
צפ,נטור,4014,152,121,120,4,התנועה,hatnoa,2013
צפ,ניר יצחק,402,564,389,386,14,התנועה,hatnoa,2013
צפ,נצר סרני,435,553,431,430,33,התנועה,hatnoa,2013
צפ,עגור,794,270,193,193,1,התנועה,hatnoa,2013
צפ,רמת הכובש,184,602,454,452,37,התנועה,hatnoa,2013
צפ,רגבה,390,784,607,605,55,התנועה,hatnoa,2013
צפ,בלפוריה,94,328,249,249,18,התנועה,hatnoa,2013
צפ,רמת רזיאל,460,428,328,325,31,התנועה,hatnoa,2013
צפ,כפר מימון,1095,367,326,325,0,התנועה,hatnoa,2013
צפ,גפן,39,249,182,181,0,התנועה,hatnoa,2013
צפ,דגניה ב',79,502,377,375,24,התנועה,hatnoa,2013
צפ,נורדיה,447,1675,1270,1250,104,התנועה,hatnoa,2013
צפ,גבעת שמואל,681,15870,12346,12297,517,התנועה,hatnoa,2013
צפ,בני יהודה,4015,852,567,560,42,התנועה,hatnoa,2013
צפ,אורים,403,437,254,252,11,התנועה,hatnoa,2013
צפ,עין דור,436,773,498,497,35,התנועה,hatnoa,2013
צפ,יערה,795,451,333,328,10,התנועה,hatnoa,2013
צפ,נעורים,186,159,75,74,5,התנועה,hatnoa,2013
צפ,גלאון,393,388,264,262,15,התנועה,hatnoa,2013
צפ,בית אלפא,95,617,439,435,33,התנועה,hatnoa,2013
צפ,טל שחר,462,636,492,491,56,התנועה,hatnoa,2013
צפ,מרכז שפירא,1098,1374,1125,1120,9,התנועה,hatnoa,2013
צפ,אליכין,41,2295,1688,1676,36,התנועה,hatnoa,2013
צפ,נהלל,80,633,481,477,55,התנועה,hatnoa,2013
צפ,בני עטרות,448,560,469,468,46,התנועה,hatnoa,2013
צפ,אליקים,682,521,372,370,3,התנועה,hatnoa,2013
צפ,אלוני הבשן,4017,168,140,140,0,התנועה,hatnoa,2013
צפ,נווה אילן,405,613,423,423,18,התנועה,hatnoa,2013
צפ,רשפים,437,366,281,280,9,התנועה,hatnoa,2013
צפ,צלפון,796,548,386,386,6,התנועה,hatnoa,2013
צפ,כפר הס,187,909,715,713,76,התנועה,hatnoa,2013
צפ,שובל,394,554,384,382,43,התנועה,hatnoa,2013
צפ,יגור,96,1276,890,886,81,התנועה,hatnoa,2013
צפ,געתון,463,456,313,313,24,התנועה,hatnoa,2013
צפ,צוקי ים,1102,143,105,104,10,התנועה,hatnoa,2013
צפ,מטולה,43,1333,872,868,119,התנועה,hatnoa,2013
צפ,עין חרוד (מאוחד),82,677,478,474,22,התנועה,hatnoa,2013
צפ,נחלים,449,850,731,726,3,התנועה,hatnoa,2013
צפ,גבע כרמל,683,644,488,486,50,התנועה,hatnoa,2013
צפ,גבעת יואב,4021,407,302,299,35,התנועה,hatnoa,2013
צפ,חצור-אשדוד,406,597,422,418,33,התנועה,hatnoa,2013
צפ,שלוחות,439,394,289,289,11,התנועה,hatnoa,2013
צפ,אחיעזר,797,972,765,764,1,התנועה,hatnoa,2013
צפ,אשדות יעקב  (מאוח,188,413,285,282,18,התנועה,hatnoa,2013
צפ,משמר הנגב,395,709,465,463,40,התנועה,hatnoa,2013
צפ,מרחביה (מושב),97,499,383,383,35,התנועה,hatnoa,2013
צפ,הראל,464,185,91,91,6,התנועה,hatnoa,2013
צפ,גני הדר,1103,213,159,158,30,התנועה,hatnoa,2013
צפ,זוהר,44,268,187,185,2,התנועה,hatnoa,2013
צפ,תל יוסף,84,374,275,274,30,התנועה,hatnoa,2013
צפ,בארות יצחק,450,402,267,264,7,התנועה,hatnoa,2013
צפ,היוגב,684,523,414,414,55,התנועה,hatnoa,2013
צפ,גשור,4022,180,126,126,7,התנועה,hatnoa,2013
צפ,אשבול,71,266,189,188,6,התנועה,hatnoa,2013
צפ,חופית,115,695,533,531,65,התנועה,hatnoa,2013
צפ,יגל,798,546,391,387,40,התנועה,hatnoa,2013
צפ,כפר פינס,189,339,293,291,0,התנועה,hatnoa,2013
צפ,נחושה,59,430,373,372,2,התנועה,hatnoa,2013
צפ,"כפר מל""ל",98,279,225,224,18,התנועה,hatnoa,2013
צפ,צובה,465,591,403,397,18,התנועה,hatnoa,2013
צפ,פוריה - כפר עבודה,1104,256,152,151,1,התנועה,hatnoa,2013
צפ,יבנאל,46,2241,1635,1625,45,התנועה,hatnoa,2013
צפ,פתח תקווה,7900,168776,112308,111194,5788,התנועה,hatnoa,2013
צפ,עין שמר,139,578,423,423,23,התנועה,hatnoa,2013
צפ,בניה,685,612,516,505,57,התנועה,hatnoa,2013
צפ,קלע,4024,134,65,63,3,התנועה,hatnoa,2013
צפ,לוד,7000,51957,28921,28409,863,התנועה,hatnoa,2013
צפ,רמת ישי,122,5197,3952,3934,386,התנועה,hatnoa,2013
צפ,זכריה,799,629,469,467,14,התנועה,hatnoa,2013
צפ,כפר ויתקין,190,1330,1065,1061,108,התנועה,hatnoa,2013
צפ,דגניה א',62,535,362,358,16,התנועה,hatnoa,2013
צפ,מצפה רמון,99,3468,2036,1984,202,התנועה,hatnoa,2013
צפ,בית דגן,466,4717,3445,3414,177,התנועה,hatnoa,2013
צפ,פוריה - נווה עובד,1105,870,550,545,20,התנועה,hatnoa,2013
צפ,כפר תבור,47,2519,1853,1846,164,התנועה,hatnoa,2013
צפ,צפת,8000,20991,12788,12629,194,התנועה,hatnoa,2013
צפ,כפר יהושע,140,679,558,553,66,התנועה,hatnoa,2013
צפ,נווה ימין,686,924,663,659,29,התנועה,hatnoa,2013
צפ,קדמת צבי,4025,303,199,197,31,התנועה,hatnoa,2013
צפ,אשקלון,7100,97100,55235,54431,2402,התנועה,hatnoa,2013
צפ,שריד,126,722,518,514,42,התנועה,hatnoa,2013
צפ,בית חנניה,800,514,403,401,53,התנועה,hatnoa,2013
צפ,הדר עם,191,426,356,355,31,התנועה,hatnoa,2013
צפ,כנרת (מושבה),63,449,316,312,27,התנועה,hatnoa,2013
צפ,מאיר שפיה,102,99,52,52,0,התנועה,hatnoa,2013
צפ,קרית עקרון,469,7918,5176,5106,209,התנועה,hatnoa,2013
צפ,אומן,1108,276,150,146,6,התנועה,hatnoa,2013
צפ,מנחמיה,48,902,572,569,32,התנועה,hatnoa,2013
צפ,קרית מוצקין,8200,34909,22221,21942,1622,התנועה,hatnoa,2013
צפ,ברק,141,293,205,202,20,התנועה,hatnoa,2013
צפ,עין איילה,687,635,503,502,47,התנועה,hatnoa,2013
צפ,חד-נס,4026,520,355,355,31,התנועה,hatnoa,2013
צפ,נס ציונה,7200,28802,21555,21352,1728,התנועה,hatnoa,2013
צפ,רמת רחל,127,320,246,245,16,התנועה,hatnoa,2013
צפ,חמד,801,492,422,419,2,התנועה,hatnoa,2013
צפ,כפר החורש,192,425,323,323,20,התנועה,hatnoa,2013
צפ,"יד רמב""ם",64,749,547,542,22,התנועה,hatnoa,2013
צפ,תל עדשים,103,707,542,539,46,התנועה,hatnoa,2013
צפ,אבו גוש,472,3889,1844,1765,31,התנועה,hatnoa,2013
צפ,חבר,1110,220,145,144,11,התנועה,hatnoa,2013
צפ,אילניה,49,407,279,276,23,התנועה,hatnoa,2013
צפ,ראשון לציון,8300,191230,126648,125345,9147,התנועה,hatnoa,2013
צפ,שדה יעקב,142,523,447,446,7,התנועה,hatnoa,2013
צפ,עלמה,688,526,330,327,0,התנועה,hatnoa,2013
צפ,כנף,4028,227,171,171,15,התנועה,hatnoa,2013
צפ,נצרת,7300,51059,28110,27705,171,התנועה,hatnoa,2013
צפ,גת רימון,128,192,141,140,8,התנועה,hatnoa,2013
צפ,"גבעת כ""ח",802,523,375,371,14,התנועה,hatnoa,2013
צפ,כפר חיים,193,417,337,333,31,התנועה,hatnoa,2013
צפ,מגדל,65,1187,742,739,40,התנועה,hatnoa,2013
צפ,מזרע,104,657,481,475,24,התנועה,hatnoa,2013
צפ,אבו סנאן,473,7886,4732,4667,292,התנועה,hatnoa,2013
צפ,יודפת,1112,427,338,334,31,התנועה,hatnoa,2013
צפ,לוזית,52,295,211,210,2,התנועה,hatnoa,2013
צפ,רחובות,8400,93606,62704,62147,3425,התנועה,hatnoa,2013
צפ,בית זרע,143,547,398,394,31,התנועה,hatnoa,2013
צפ,מגדים,689,753,568,565,56,התנועה,hatnoa,2013
צפ,קצרין,4100,5651,3233,3160,179,התנועה,hatnoa,2013
צפ,נתניה,7400,160406,93801,92694,4108,התנועה,hatnoa,2013
צפ,משמר העמק,130,873,666,664,56,התנועה,hatnoa,2013
צפ,יושיביה,803,235,193,193,0,התנועה,hatnoa,2013
צפ,משמר השרון,194,483,327,327,27,התנועה,hatnoa,2013
צפ,מרחביה (קיבוץ),66,791,597,594,30,התנועה,hatnoa,2013
צפ,כפר גדעון,106,156,114,114,4,התנועה,hatnoa,2013
צפ,דחי,475,388,151,151,2,התנועה,hatnoa,2013
צפ,צור הדסה,1113,3439,2638,2629,140,התנועה,hatnoa,2013
צפ,עתלית,53,4407,2941,2919,209,התנועה,hatnoa,2013
צפ,רמלה,8500,50254,28249,27557,901,התנועה,hatnoa,2013
צפ,גן שלמה,144,370,283,283,25,התנועה,hatnoa,2013
צפ,כפר אחים,690,447,355,353,23,התנועה,hatnoa,2013
צפ,מרום גולן,4101,483,354,354,19,התנועה,hatnoa,2013
צפ,סח'נין,7500,17493,13347,13248,84,התנועה,hatnoa,2013
צפ,כפר ברוך,132,293,231,231,20,התנועה,hatnoa,2013
צפ,אחיסמך,804,811,586,583,8,התנועה,hatnoa,2013
צפ,קדימה-צורן,195,11883,8845,8791,682,התנועה,hatnoa,2013
צפ,אור הנר,67,512,394,393,31,התנועה,hatnoa,2013
צפ,כפר סילבר,107,100,56,56,2,התנועה,hatnoa,2013
צפ,אכסאל,478,7715,3606,3560,31,התנועה,hatnoa,2013
צפ,שריגים (לי-און),1114,665,479,478,37,התנועה,hatnoa,2013
צפ,נוגה,55,360,221,218,9,התנועה,hatnoa,2013
צפ,רמת גן,8600,122041,80862,80182,5863,התנועה,hatnoa,2013
צפ,גדיש,145,252,171,170,7,התנועה,hatnoa,2013
צפ,שפיר,692,444,365,362,20,התנועה,hatnoa,2013
צפ,מג'דל שמס,4201,505,103,103,7,התנועה,hatnoa,2013
צפ,עכו,7600,39907,22328,21860,587,התנועה,hatnoa,2013
צפ,גבת,133,623,505,503,22,התנועה,hatnoa,2013
צפ,ישעי,805,477,376,374,3,התנועה,hatnoa,2013
צפ,גיבתון,196,228,188,187,18,התנועה,hatnoa,2013
צפ,ניר עוז,69,339,256,255,19,התנועה,hatnoa,2013
צפ,כפר חסידים א',112,501,396,394,29,התנועה,hatnoa,2013
צפ,בית ג'ן,480,7364,4266,4221,791,התנועה,hatnoa,2013
צפ,אביבים,1115,315,200,198,2,התנועה,hatnoa,2013
צפ,כנרת (קבוצה),57,610,409,408,31,התנועה,hatnoa,2013
צפ,רעננה,8700,60053,41381,41153,3026,התנועה,hatnoa,2013
צפ,דבורה,146,228,164,164,11,התנועה,hatnoa,2013
צפ,"נתיב הל""ה",693,391,306,305,11,התנועה,hatnoa,2013
צפ,מסעדה,4203,173,33,32,0,התנועה,hatnoa,2013
צפ,עפולה,7700,34280,19614,19278,866,התנועה,hatnoa,2013
צפ,יפעת,134,680,512,511,36,התנועה,hatnoa,2013
צפ,עין יהב,806,468,375,372,36,התנועה,hatnoa,2013
צפ,מעברות,197,735,567,566,24,התנועה,hatnoa,2013
צפ,אשדוד,70,166360,104774,103274,3926,התנועה,hatnoa,2013
צפ,אדירים,113,188,155,155,0,התנועה,hatnoa,2013
צפ,מגאר,481,13337,5117,4961,324,התנועה,hatnoa,2013
צפ,אדרת,1123,435,322,321,5,התנועה,hatnoa,2013
צפ,מצפה,58,136,105,103,14,התנועה,hatnoa,2013
צפ,שפרעם,8800,24165,13071,12883,257,התנועה,hatnoa,2013
צפ,גבעת ברנר,147,1758,1333,1325,106,התנועה,hatnoa,2013
צפ,מעגן מיכאל,694,1444,1001,998,58,התנועה,hatnoa,2013
צפ,מבוא חמה,4204,347,220,220,22,התנועה,hatnoa,2013
צפ,פרדס חנה-כרכור,7800,25286,16520,16358,882,התנועה,hatnoa,2013
צפ,רמת דוד,135,315,282,279,11,התנועה,hatnoa,2013
צפ,חניאל,807,626,456,453,33,התנועה,hatnoa,2013
צפ,צופית,198,749,589,589,47,התנועה,hatnoa,2013
צפ,כפר סבא,6900,72648,52072,51659,3630,התנועה,hatnoa,2013
צפ,בנימינה-גבעת עדה,9800,8695,6532,6498,474,התנועה,hatnoa,2013
צפ,בועיינה-נוג'ידאת,482,5143,3502,3465,43,התנועה,hatnoa,2013
צפ,נאות הכיכר,1124,189,133,132,14,התנועה,hatnoa,2013
צפ,באקה אל-גרביה,6000,15360,6645,6501,10,התנועה,hatnoa,2013
צפ,טמרה,8900,18512,13021,12928,48,התנועה,hatnoa,2013
צפ,בורגתה,698,720,570,566,59,התנועה,hatnoa,2013
צפ,מגן,695,460,318,316,12,התנועה,hatnoa,2013
צפ,אפיק,4301,264,177,177,7,התנועה,hatnoa,2013
צפ,נופך,257,318,223,223,6,התנועה,hatnoa,2013
צפ,יכיני,811,410,320,318,5,התנועה,hatnoa,2013
צפ,ניר אליהו,808,339,239,237,14,התנועה,hatnoa,2013
