"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
1196,160,"FV",24,2543,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,2005,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,600,600,"GasA","Ex","Y","SBrkr",519,623,80,1223,0,0,2,1,2,1,"Gd",4,"Typ",0,NA,"Detchd",2005,"RFn",2,480,"TA","TA","Y",0,166,0,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal",147400
1197,30,"RL",40,4281,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",5,6,1913,2002,"Gable","CompShg","WdShing","Stucco","None",0,"TA","TA","PConc","TA","TA","No","LwQ",365,"Unf",0,75,440,"GasA","TA","N","SBrkr",695,0,0,694,0,0,1,0,2,1,"Gd",4,"Typ",1,"Gd","Detchd",1990,"Unf",1,352,"Gd","TA","P",0,0,34,0,0,0,NA,"MnPrv",NA,0,3,2007,"WD","Normal",90350
1200,20,"RL",84,12616,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",6,7,1950,2001,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","Gd","Av","ALQ",477,"Unf",0,725,1202,"GasA","TA","Y","SBrkr",2157,0,0,2158,1,0,2,0,4,1,"Gd",7,"Typ",1,"Gd","Attchd",1950,"Unf",2,576,"TA","TA","Y",0,29,39,0,0,0,NA,"MnPrv",NA,0,6,2007,"WD","Normal",243000
1201,190,"RL",60,9874,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","RRAn","Norm","2fmCon","1Story",4,5,1970,1970,"Gable","CompShg","HdBoard","HdBoard","BrkFace",160,"TA","TA","CBlock","TA","TA","Av","ALQ",789,"Unf",0,171,960,"GasW","TA","N","SBrkr",961,0,0,960,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1970,"Unf",2,576,"TA","TA","Y",0,288,0,0,0,0,NA,NA,NA,0,5,2006,"WD","Normal",129000
1202,90,"RL",63,9296,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story",5,5,1976,1976,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",1606,"Unf",0,122,1728,"GasA","TA","Y","SBrkr",1729,0,0,1728,2,0,2,0,4,2,"TA",8,"Typ",0,NA,"Detchd",1976,"Unf",2,560,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,7,2006,"WD","Family",188000
1204,20,"RL",70,8522,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,5,1967,1967,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",842,"Unf",0,70,912,"GasA","TA","Y","SBrkr",913,0,0,912,0,0,1,0,3,1,"TA",5,"Typ",1,"Fa","Detchd",1974,"Unf",1,336,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,5,2010,"WD","Normal",125000
1205,30,"RL",52,5824,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",4,5,1926,1953,"Gable","CompShg","MetalSd","MetalSd","BrkFace",108,"TA","Gd","PConc","Fa","TA","Mn","Unf",0,"Unf",0,600,600,"GasA","Gd","Y","SBrkr",748,0,0,747,0,0,1,0,1,1,"TA",5,"Typ",0,NA,"Detchd",1953,"Unf",2,528,"TA","TA","Y",0,0,32,0,0,0,NA,NA,NA,0,6,2006,"WD","Normal",79900
1206,20,"RL",66,13696,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",6,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",814,"Unf",0,300,1114,"GasA","Ex","Y","SBrkr",1115,0,0,1114,1,0,1,0,3,1,"Gd",6,"Typ",0,NA,"Detchd",2004,"Unf",2,576,"TA","TA","Y",0,78,0,0,0,0,NA,NA,NA,0,7,2008,"WD","Normal",155000
1207,20,"RL",75,8249,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1964,1964,"Hip","CompShg","HdBoard","HdBoard","Stone",260,"TA","TA","CBlock","Gd","TA","No","Rec",787,"Unf",0,305,1092,"GasA","Ex","Y","SBrkr",1091,0,0,1092,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1964,"RFn",2,504,"TA","Gd","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,7,2008,"WD","Normal",145000
1208,180,"RM",21,1935,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","SFoyer",4,6,1970,1970,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","Av","BLQ",131,"GLQ",499,0,630,"GasA","Gd","Y","SBrkr",629,0,0,630,1,0,1,0,1,1,"TA",3,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,12,2007,"WD","Normal",84500
1211,20,"RL",63,7499,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",120,"TA","TA","PConc","Gd","TA","No","GLQ",680,"Unf",0,400,1080,"GasA","Ex","Y","SBrkr",1079,0,0,1080,1,0,1,0,3,1,"Gd",6,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,NA,NA,0,4,2008,"WD","Normal",141000
1212,20,"RL",60,7199,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1950,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",534,"Rec",96,246,876,"GasA","TA","Y","SBrkr",989,0,0,988,0,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1950,"Unf",1,276,"TA","TA","Y",0,80,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal",119000
1213,20,"RL",75,9751,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2000,2001,"Gable","CompShg","VinylSd","VinylSd","BrkFace",171,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1630,1630,"GasA","Ex","Y","SBrkr",1631,0,0,1630,0,0,2,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",2000,"Unf",2,451,"TA","TA","Y",74,234,0,0,0,0,NA,NA,NA,0,10,2009,"WD","Normal",213000
1214,75,"RL",60,6205,"Pave",NA,"Reg","Bnk","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","2.5Fin",4,5,1912,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","PConc","TA","Fa","No","Unf",0,"Unf",0,795,795,"GasA","TA","N","SBrkr",955,795,481,2230,1,0,1,0,5,1,"TA",10,"Typ",0,NA,"Detchd",1997,"Unf",1,440,"TA","Gd","Y",0,188,0,0,0,0,NA,NA,NA,0,3,2006,"WD","Normal",118500
1215,120,"RM",NA,3071,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2004,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",18,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1375,1375,"GasA","Ex","Y","SBrkr",1413,0,0,1414,0,0,2,0,2,1,"Gd",6,"Typ",1,"TA","Attchd",2004,"Fin",2,398,"TA","TA","Y",144,20,0,0,0,0,NA,NA,NA,0,5,2006,"WD","Normal",178740
1218,160,"RM",21,2002,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","2Story",4,5,1970,1970,"Gable","CompShg","CemntBd","CmentBd","BrkFace",80,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,546,546,"GasA","Fa","Y","SBrkr",547,546,0,1092,0,0,1,1,3,1,"TA",6,"Typ",0,NA,"Attchd",1970,"Unf",1,286,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,1,2007,"WD","Normal",75000
1219,120,"RL",30,9550,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Veenker","Norm","Norm","TwnhsE","1Story",8,5,1995,1996,"Hip","CompShg","BrkFace","BrkFace","None",0,"Gd","Gd","PConc","Gd","Gd","Av","LwQ",437,"GLQ",1057,0,1494,"GasA","Ex","Y","SBrkr",1495,0,0,1494,1,0,1,1,2,1,"Ex",6,"Typ",1,"Gd","Attchd",1995,"Fin",2,481,"TA","TA","Y",0,30,0,0,216,0,NA,NA,NA,0,4,2006,"WD","Normal",270000
1220,190,"RM",60,6779,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","2fmCon","1.5Fin",6,8,1935,1982,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Fa","CBlock","TA","TA","Av","GLQ",490,"Unf",0,30,520,"GasA","Gd","N","SBrkr",519,0,234,754,1,0,1,0,2,1,"TA",5,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",53,0,0,0,0,0,NA,NA,NA,0,6,2006,"WD","Normal",84500
1221,70,"RM",60,7199,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,7,1920,1950,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",0,596,596,"GasA","Ex","Y","SBrkr",999,764,0,1762,1,0,1,1,4,1,"Gd",8,"Typ",0,NA,"Detchd",1989,"Unf",2,576,"TA","TA","N",36,0,221,0,0,0,NA,NA,NA,0,10,2006,"WD","Normal",157000
1222,20,"RL",88,10995,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","1Story",8,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",366,"Gd","TA","PConc","Gd","Gd","No","GLQ",976,"Unf",0,868,1844,"GasA","Ex","Y","SBrkr",1843,0,0,1844,1,0,2,0,2,1,"Gd",7,"Typ",1,"Gd","Attchd",2005,"Fin",2,620,"TA","TA","Y",165,44,0,0,0,0,NA,NA,NA,0,9,2009,"COD","Abnorml",257000
1223,60,"RL",NA,9452,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","SawyerW","RRNe","Norm","1Fam","2Story",7,7,1993,2003,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","BLQ",402,"Unf",0,594,996,"GasA","Ex","Y","SBrkr",1013,730,0,1744,0,0,2,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",1993,"RFn",2,457,"TA","TA","Y",370,70,0,238,0,0,NA,NA,NA,0,2,2010,"WD","Normal",194500
1224,20,"RL",NA,8886,"Pave",NA,"IR1","Low","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","1Story",5,5,1983,1983,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Av","BLQ",301,"ALQ",324,239,864,"GasA","TA","Y","SBrkr",903,0,0,902,1,0,1,0,2,1,"TA",5,"Typ",0,NA,"Attchd",1983,"Unf",2,484,"TA","TA","Y",164,0,0,0,0,0,NA,"MnPrv",NA,0,6,2006,"WD","Normal",131000
1225,20,"RL",129,9197,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","No","Unf",0,"Unf",0,1560,1560,"GasA","Ex","Y","SBrkr",1561,0,0,1560,0,0,2,0,3,1,"Gd",7,"Typ",0,NA,"Attchd",2003,"Fin",2,573,"TA","TA","Y",100,150,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",201000
1226,80,"RL",NA,17872,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",6,5,1967,1976,"Gable","CompShg","HdBoard","HdBoard","BrkFace",359,"TA","TA","CBlock","Gd","TA","Av","ALQ",528,"Unf",0,1152,1680,"GasA","Fa","Y","SBrkr",1723,0,0,1724,1,0,1,1,3,1,"TA",7,"Typ",1,"Gd","Attchd",1967,"RFn",2,480,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal",197900
1227,30,"RM",90,8099,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,6,1948,1973,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","TA","TA","No","Rec",338,"Unf",0,1221,1559,"GasA","Gd","Y","SBrkr",1560,0,0,1559,1,0,1,0,2,1,"TA",5,"Min2",0,NA,"Detchd",1948,"Unf",2,812,"TA","TA","Y",0,116,230,0,0,0,NA,"GdWo",NA,0,6,2007,"COD","Normal",153500
1229,50,"RL",60,10929,"Pave","Grvl","Reg","Bnk","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",5,6,1945,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",580,"Unf",0,333,913,"GasA","TA","Y","FuseA",1047,510,0,1558,1,0,1,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1962,"Unf",1,288,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,4,2008,"WD","Normal",140000
1231,60,"RL",NA,17541,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","2Story",7,7,1974,2003,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","CBlock","TA","TA","Gd","LwQ",125,"ALQ",1031,36,1192,"GasA","TA","Y","SBrkr",1517,651,0,2167,1,0,2,1,3,1,"Gd",9,"Typ",2,"Gd","Attchd",1974,"RFn",2,518,"TA","TA","Y",220,47,0,0,0,0,NA,"MnPrv",NA,0,7,2007,"WD","Normal",294000
1232,30,"RM",60,6179,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1Story",6,5,1926,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,960,960,"GasA","TA","N","SBrkr",987,0,0,986,0,0,1,0,2,1,"TA",5,"Typ",1,"Gd","Detchd",1926,"Unf",1,180,"TA","TA","Y",0,128,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal",102000
1233,20,"RL",118,13705,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2001,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",150,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1541,1541,"GasA","Ex","Y","SBrkr",1542,0,0,1541,0,0,2,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",2001,"RFn",3,843,"TA","TA","Y",468,81,0,0,0,0,NA,NA,NA,0,1,2006,"WD","Normal",205000
1236,70,"RM",90,9901,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",6,4,1880,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","Mn","Unf",0,"Unf",0,1008,1008,"GasW","TA","Y","SBrkr",1177,1032,0,2210,0,0,2,0,5,1,"Fa",8,"Typ",0,NA,"Detchd",1930,"Unf",1,205,"Fa","TA","N",0,48,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal",117500
1237,70,"RL",60,8731,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","RRAn","Norm","1Fam","2Story",6,7,1915,2003,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,698,698,"GasA","Ex","Y","FuseA",699,698,0,1396,0,0,1,0,3,1,"TA",7,"Typ",0,NA,"Detchd",2003,"Unf",1,384,"TA","TA","Y",0,0,0,0,259,0,NA,NA,NA,0,7,2007,"WD","Normal",153575
1239,20,"RL",70,9136,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2002,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",113,"Gd","TA","PConc","Gd","TA","Av","GLQ",810,"Unf",0,726,1536,"GasA","Ex","Y","SBrkr",1535,0,0,1536,1,0,2,0,3,1,"Gd",7,"Typ",0,NA,"Attchd",2002,"RFn",2,532,"TA","TA","Y",192,74,0,0,0,0,NA,NA,NA,0,12,2008,"WD","Normal",214000
1240,80,"RL",76,9966,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,384,384,"GasA","Ex","Y","SBrkr",773,656,0,1430,0,0,2,1,3,1,"TA",8,"Typ",1,"TA","BuiltIn",2000,"RFn",2,400,"TA","TA","Y",100,0,0,0,0,0,NA,NA,NA,0,12,2007,"WD","Normal",170000
1242,60,"RL",65,8159,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",252,"Gd","TA","PConc","Gd","TA","No","GLQ",550,"Unf",0,334,884,"GasA","Ex","Y","SBrkr",883,884,0,1768,1,0,2,1,3,1,"Gd",8,"Typ",0,NA,"Attchd",2003,"RFn",2,543,"TA","TA","Y",0,63,0,0,0,0,NA,NA,NA,0,7,2008,"WD","Normal",224900
1243,80,"RL",73,9591,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","SLvl",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",442,"Gd","TA","PConc","Ex","TA","Av","GLQ",786,"Unf",0,82,868,"GasA","Ex","Y","SBrkr",1147,0,0,1146,1,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2003,"Fin",2,438,"TA","TA","Y",160,22,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal",187500
1245,50,"RL",130,9601,"Pave",NA,"IR1","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",5,7,1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","Gd","BrkTil","TA","Fa","No","Rec",428,"Unf",0,300,728,"GasA","Ex","Y","SBrkr",977,332,0,1308,1,0,1,1,2,1,"TA",7,"Min2",2,"TA","Detchd",1940,"Unf",1,256,"TA","TA","Y",0,70,0,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal",160000
1247,60,"RL",103,13124,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1991,1991,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Ex","TA","Mn","BLQ",48,"GLQ",634,422,1104,"GasA","Ex","Y","SBrkr",911,1215,0,2127,1,0,2,1,4,1,"Gd",8,"Typ",1,"TA","Attchd",1991,"RFn",3,833,"TA","TA","Y",72,192,224,0,0,0,NA,"GdPrv",NA,0,11,2007,"WD","Normal",238000
1248,70,"RM",57,9905,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",4,4,1925,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,686,686,"GasA","Fa","N","SBrkr",811,518,0,1328,0,0,1,0,3,1,"TA",8,"Typ",0,NA,"Detchd",1940,"Unf",1,210,"TA","TA","Y",0,172,60,0,0,0,NA,NA,NA,0,9,2006,"WD","Family",107000
1250,20,"RL",78,10139,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","RRAn","Norm","1Fam","1Story",7,5,1998,1999,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","No","LwQ",144,"GLQ",1127,379,1650,"GasA","Ex","Y","SBrkr",1681,0,0,1680,1,0,2,0,3,1,"Gd",7,"Maj1",1,"TA","Attchd",1998,"Fin",2,583,"TA","TA","Y",78,73,0,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal",213250
1251,60,"RL",NA,9374,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",573,"TA","TA","PConc","Gd","TA","No","GLQ",739,"Unf",0,318,1057,"GasA","Ex","Y","SBrkr",1058,977,0,2034,1,0,2,1,3,1,"Gd",8,"Typ",0,NA,"Attchd",1998,"RFn",2,645,"TA","TA","Y",576,36,0,0,0,0,NA,"GdPrv",NA,0,2,2009,"WD","Normal",219500
1253,75,"RM",75,13501,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","PosA","1Fam","2.5Unf",10,9,1893,2000,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Ex","Ex","BrkTil","TA","TA","No","Unf",0,"Unf",0,1237,1237,"GasA","Gd","Y","SBrkr",1520,1254,0,2775,0,0,3,1,3,1,"Gd",9,"Typ",1,"Gd","Detchd",1988,"Unf",2,880,"Gd","TA","Y",105,502,0,0,0,0,NA,NA,NA,0,7,2008,"WD","Normal",325000
1254,60,"RL",74,9055,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",8,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","Gd","Av","Unf",0,"Unf",0,707,707,"GasA","Ex","Y","SBrkr",706,707,0,1414,0,0,2,1,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2004,"Fin",2,403,"TA","TA","Y",100,35,0,0,0,0,NA,NA,NA,0,10,2006,"WD","Normal",178000
1255,60,"RL",80,10399,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,866,866,"GasA","Ex","Y","SBrkr",867,913,0,1779,0,0,2,1,3,1,"Gd",6,"Typ",0,NA,"Attchd",1998,"RFn",2,546,"TA","TA","Y",198,36,0,0,0,0,NA,NA,NA,0,3,2009,"WD","Normal",197900
1257,20,"RL",77,8334,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,5,1954,1954,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","Slab",NA,NA,NA,NA,0,NA,0,0,0,"GasA","Gd","Y","SBrkr",1125,0,0,1124,0,0,1,0,3,1,"TA",5,"Min2",1,"Gd",NA,NA,NA,0,0,NA,NA,"N",0,36,190,0,0,0,NA,NA,NA,0,4,2006,"WD","Normal",93000
1258,60,"RL",70,8399,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,6,1980,1981,"Gable","CompShg","HdBoard","HdBoard","BrkFace",130,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,650,650,"GasA","TA","Y","SBrkr",887,676,0,1564,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1980,"Unf",2,476,"TA","TA","Y",0,50,0,0,204,0,NA,"MnPrv",NA,0,4,2010,"WD","Normal",171000
1259,50,"RL",51,6172,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",6,6,1925,1990,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","BrkTil","TA","TA","No","BLQ",264,"Unf",0,712,976,"GasA","Ex","Y","SBrkr",1161,448,0,1608,0,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","Detchd",1925,"Unf",1,216,"Fa","TA","Y",147,16,0,0,0,0,NA,"MnPrv",NA,0,10,2009,"WD","Normal",137450
1260,80,"RL",82,9019,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Feedr","Norm","1Fam","SLvl",6,5,1964,1964,"Gable","WdShngl","Plywood","Wd Sdng","BrkFace",259,"TA","TA","CBlock","TA","TA","Gd","GLQ",624,"Rec",336,288,1248,"GasA","TA","Y","SBrkr",1351,0,0,1350,1,0,1,1,3,1,"TA",6,"Typ",0,NA,"Attchd",1964,"RFn",2,520,"TA","TA","Y",176,0,0,0,0,0,NA,"GdPrv",NA,0,6,2008,"WD","Normal",168500
1265,60,"RL",NA,11617,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","2Story",6,5,1978,1978,"Hip","CompShg","HdBoard","HdBoard","BrkCmn",328,"TA","TA","CBlock","TA","TA","Mn","Rec",438,"Unf",0,234,672,"GasA","TA","Y","SBrkr",673,714,0,1386,0,0,2,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1978,"Fin",2,440,"TA","TA","Y",335,0,0,0,0,0,NA,"GdPrv",NA,0,4,2010,"WD","Abnorml",158900
1266,70,"RL",70,10569,"Pave",NA,"Reg","Bnk","AllPub","Inside","Mod","Crawfor","Norm","Norm","1Fam","2Story",8,8,1932,1994,"Hip","CompShg","BrkFace","BrkFace","None",0,"Gd","TA","CBlock","Gd","Gd","No","Rec",297,"Unf",0,556,853,"GasA","TA","Y","SBrkr",1550,1178,0,2727,0,0,2,1,3,1,"Gd",10,"Maj1",2,"TA","Detchd",1932,"Unf",2,440,"TA","TA","Y",0,74,0,0,0,0,NA,NA,NA,0,12,2007,"WD","Normal",315000
