"userid","age","dob_day","dob_year","dob_month","gender","tenure","friend_count","friendships_initiated","likes","likes_received","mobile_likes","mobile_likes_received","www_likes","www_likes_received"
1996857,63,6,1950,9,"female",854,62,38,2,6,0,2,2,4
1996871,22,28,1991,6,"female",486,76,35,523,514,523,421,0,93
1996876,19,9,1994,10,"male",385,143,125,18,1,0,1,18,0
1996883,102,6,1911,12,"male",404,144,112,34,3,29,3,5,0
1996900,15,12,1998,4,"male",543,468,242,164,192,136,98,28,94
1996934,14,12,1999,3,"male",46,223,196,68,16,0,5,68,11
1996973,14,11,1999,8,"male",62,4,4,1,0,1,0,0,0
1996979,30,1,1983,4,"male",15,37,19,10,4,3,2,7,2
1997063,33,11,1980,6,"male",116,30,21,0,2,0,2,0,0
1997090,20,3,1993,6,"female",234,81,60,34,32,31,23,3,9
1997100,22,21,1991,8,"female",343,275,160,75,53,75,47,0,6
1997131,17,15,1996,10,"male",201,150,117,3,44,3,19,0,25
1997138,29,12,1984,10,"female",575,14,11,24,6,24,4,0,2
1997145,53,23,1960,8,"male",701,7,2,22,5,22,5,0,0
1997179,40,18,1973,11,"female",370,2,1,0,0,0,0,0,0
1997188,22,18,1991,1,"female",712,897,545,922,1133,479,801,443,332
1997202,63,3,1950,2,"male",308,176,119,1,3,0,0,1,3
1997205,35,1,1978,6,"male",644,16,7,0,0,0,0,0,0
1997250,64,16,1949,10,"female",20,48,33,0,0,0,0,0,0
1997253,50,5,1963,6,"female",356,59,45,10,30,10,14,0,16
1997265,15,15,1998,11,"female",15,8,8,0,0,0,0,0,0
1997272,67,24,1946,10,"female",1617,105,49,457,537,58,207,399,330
1997276,58,24,1955,9,"female",630,25,23,28,0,28,0,0,0
1997277,20,11,1993,7,"male",171,16,12,5,0,5,0,0,0
1997285,66,20,1947,5,"male",1264,81,57,19,10,19,4,0,6
1997287,18,14,1995,8,"female",373,296,205,104,719,60,461,44,258
1997288,33,21,1980,3,"female",300,18,16,484,108,479,15,5,93
1997307,23,6,1990,9,"female",1210,97,24,1115,2343,427,657,688,1686
1997315,98,2,1915,12,"female",119,31,10,52,16,52,14,0,2
1997360,27,5,1986,1,"female",415,0,0,0,0,0,0,0,0
1997361,26,1,1987,1,"female",492,27,25,11,1,11,1,0,0
1997376,31,23,1982,5,"female",1149,815,517,40,54,18,48,22,6
1997381,65,3,1948,2,"male",22,209,108,37,24,0,15,37,9
1997414,28,15,1985,4,"female",211,59,42,52,34,52,25,0,9
1997438,44,14,1969,12,"male",318,122,97,56,46,56,30,0,16
1997450,68,10,1945,8,"male",411,392,328,87,16,87,16,0,0
1997494,33,5,1980,7,"male",189,99,81,128,38,128,38,0,0
1997498,18,16,1995,12,"female",230,174,116,47,47,15,11,32,36
1997528,48,23,1965,5,"female",698,1,1,125,3,125,3,0,0
1997534,42,7,1971,6,"female",271,25,22,6,1,6,1,0,0
1997538,33,28,1980,9,"female",571,24,9,1,8,1,8,0,0
1997550,33,12,1980,7,"female",324,66,32,1775,356,1775,347,0,9
1997555,48,12,1965,1,"female",1349,194,54,159,302,121,112,38,190
1997561,24,16,1989,8,"male",66,219,101,138,192,138,175,0,17
1997599,56,13,1957,6,"female",908,47,23,1056,434,14,329,1042,105
1997601,39,24,1974,6,"male",419,707,505,46,279,17,217,29,62
1997609,23,9,1990,9,"male",663,115,33,0,0,0,0,0,0
1997634,26,3,1987,6,"female",798,343,183,42,31,42,23,0,8
1997661,62,4,1951,11,"female",408,41,17,58,13,10,7,48,6
1997669,20,25,1993,2,"female",415,79,66,6,1,4,1,2,0
1997681,14,11,1999,12,"male",301,714,486,80,6,0,1,80,5
1997688,15,24,1998,4,"male",178,74,65,1,1,1,0,0,1
1997696,64,26,1949,4,"male",327,7,1,0,0,0,0,0,0
1997723,29,24,1984,7,"male",781,137,84,1,14,1,9,0,5
1997741,33,27,1980,10,"male",350,29,18,2,2,1,2,1,0
1997749,35,17,1978,2,"male",106,1,1,3,0,3,0,0,0
1997781,108,31,1905,12,"male",1317,792,450,4,29,4,16,0,13
1997798,47,24,1966,6,"female",1996,287,113,48,294,48,201,0,93
1997805,62,30,1951,11,"female",229,85,78,516,217,0,71,516,146
1997808,25,22,1988,1,"male",471,1,1,0,0,0,0,0,0
1997818,26,8,1987,5,"male",368,4,3,190,127,190,51,0,76
1997827,39,10,1974,2,"male",76,64,50,2,4,2,3,0,1
1997872,28,5,1985,5,"male",239,199,159,1,0,1,0,0,0
1997903,21,7,1992,7,"female",327,297,243,10,59,2,32,8,27
1997945,64,24,1949,8,"female",1057,183,78,120,23,0,5,120,18
1997954,43,10,1970,3,"female",484,616,420,8,4,0,0,8,4
1997955,16,27,1997,7,"female",275,795,60,1,6,1,6,0,0
1997959,26,23,1987,11,"male",175,249,84,1,2,1,0,0,2
1997961,27,29,1986,6,"male",186,34,22,43,0,0,0,43,0
1997967,42,27,1971,2,"male",608,32,14,0,0,0,0,0,0
1997976,24,18,1989,5,"female",602,49,31,21,2,2,1,19,1
1998011,14,25,1999,5,"female",46,250,29,0,1,0,1,0,0
1998015,15,6,1998,5,"male",491,307,250,19,24,3,8,16,16
1998060,21,19,1992,10,"male",101,1,1,0,0,0,0,0,0
1998079,15,3,1998,5,"female",80,207,22,12,23,12,22,0,1
1998083,23,1,1990,4,"male",302,83,72,17,1,17,1,0,0
1998123,61,2,1952,11,"female",1684,111,58,1878,683,121,156,1757,527
1998137,39,11,1974,2,"female",35,123,117,490,469,70,160,420,309
1998169,25,4,1988,4,"female",212,37,21,11,15,11,14,0,1
1998199,22,12,1991,3,"male",629,38,17,0,18,0,7,0,11
1998210,35,18,1978,5,"female",617,102,60,0,8,0,8,0,0
1998221,19,29,1994,11,"female",1167,515,228,590,720,309,281,281,439
1998229,40,7,1973,8,"male",71,10,9,2,0,2,0,0,0
1998235,20,17,1993,11,"female",18,28,5,4,3,0,0,4,3
1998254,44,1,1969,2,"male",1591,171,84,54,35,47,23,7,12
1998272,20,1,1993,8,"male",902,223,111,6,17,6,15,0,2
1998277,57,17,1956,2,"female",70,14,12,2,1,2,0,0,1
1998288,51,3,1962,11,"male",353,783,619,35,1,0,0,35,1
1998336,28,8,1985,9,"male",175,22,17,24,1,24,1,0,0
1998339,23,23,1990,4,"male",392,15,11,0,0,0,0,0,0
1998342,14,7,1999,1,"male",112,74,63,4,4,1,0,3,4
1998353,66,3,1947,5,"male",316,1,0,0,0,0,0,0,0
1998404,26,22,1987,8,"female",319,109,46,24,10,24,9,0,1
1998428,15,13,1998,9,"female",110,127,85,77,65,77,54,0,11
1998437,20,3,1993,3,"male",366,51,27,15,8,15,8,0,0
1998477,20,10,1993,10,"male",272,135,50,76,25,76,19,0,6
1998486,51,22,1962,11,"male",101,42,30,40,1,40,1,0,0
1998492,32,30,1981,12,"female",1515,357,155,2444,1237,792,894,1652,343
1998550,21,24,1992,4,"male",556,6,2,0,2,0,2,0,0
1998554,68,25,1945,4,"male",295,196,176,104,18,104,10,0,8
1998561,28,1,1985,5,"male",455,57,53,0,3,0,3,0,0
1998573,23,25,1990,8,"female",415,294,146,10,23,10,18,0,5
1998587,33,12,1980,2,"male",242,137,88,3930,1340,3169,965,761,375
1998602,16,22,1997,3,"female",51,401,285,31,107,13,64,18,43
1998604,36,26,1977,3,"male",1067,1,1,0,0,0,0,0,0
1998616,18,18,1995,1,"male",624,123,69,0,0,0,0,0,0
1998639,20,8,1993,6,"male",173,106,96,0,0,0,0,0,0
1998640,17,6,1996,2,"female",433,41,9,1,1,1,0,0,1
1998672,23,26,1990,5,"male",281,0,0,0,0,0,0,0,0
1998673,23,20,1990,4,"female",309,8,5,194,266,50,26,144,240
1998688,27,6,1986,6,"female",372,91,66,0,1,0,0,0,1
1998699,16,3,1997,3,"female",152,527,353,229,485,208,174,21,311
1998715,57,13,1956,11,"female",790,170,145,3944,410,87,75,3857,335
1998729,16,19,1997,10,"male",797,946,749,61,251,59,168,2,83
1998733,50,11,1963,3,"female",222,92,35,88,23,88,23,0,0
1998754,23,1,1990,1,"female",129,14,14,1,0,1,0,0,0
1998757,28,18,1985,8,"male",196,220,182,5,3,2,0,3,3
1998787,20,6,1993,9,"male",573,736,394,6,34,6,22,0,12
1998817,23,12,1990,11,"male",678,238,168,121,249,101,57,20,192
1998872,74,11,1939,7,"female",667,81,44,0,0,0,0,0,0
1998876,59,10,1954,12,"male",131,8,7,0,2,0,2,0,0
1998877,28,14,1985,9,"male",76,92,80,168,308,164,219,4,89
1998888,57,14,1956,10,"male",1080,76,49,0,0,0,0,0,0
1998890,24,6,1989,6,"female",181,333,256,993,511,799,361,194,150
1998914,18,22,1995,4,"female",1288,808,353,4179,2318,3704,1184,475,1134
1998938,28,18,1985,6,"male",554,6,4,24,4,24,4,0,0
1998954,36,16,1977,3,"male",331,7,4,3,11,0,0,3,11
1998968,27,1,1986,1,"male",247,48,46,0,0,0,0,0,0
1998999,21,14,1992,2,"male",196,62,54,0,0,0,0,0,0
1999025,24,5,1989,3,"male",661,85,53,227,13,44,3,183,10
1999030,41,5,1972,12,"male",423,5,5,67,1,62,1,5,0
1999047,53,5,1960,12,"male",965,129,61,0,1,0,0,0,1
1999053,39,27,1974,3,"female",590,10,5,1,0,1,0,0,0
1999094,19,7,1994,2,"female",588,1862,605,298,1283,214,817,84,466
1999122,26,6,1987,8,"male",567,135,94,12,26,11,14,1,12
1999127,53,24,1960,8,"female",734,167,132,81,53,43,43,38,10
1999133,49,11,1964,4,"female",1960,98,56,317,67,317,53,0,14
1999146,45,22,1968,12,"male",469,100,69,39,14,0,14,39,0
1999155,42,5,1971,10,"male",18,17,10,1,3,1,0,0,3
1999162,15,26,1998,11,"female",27,54,15,43,7,43,2,0,5
1999163,52,22,1961,9,"male",203,42,36,43,3,26,3,17,0
1999189,68,30,1945,4,"female",1150,14,2,1,1,0,1,1,0
1999218,54,17,1959,4,"male",435,58,33,1572,753,296,343,1276,410
1999220,28,1,1985,1,"male",462,58,55,0,0,0,0,0,0
1999225,29,22,1984,11,"male",365,259,181,209,114,209,57,0,57
1999226,17,31,1996,10,"female",321,29,14,1,2,1,2,0,0
1999233,17,20,1996,5,"male",169,1,1,0,0,0,0,0,0
1999238,25,14,1988,9,"male",252,74,60,4,2,4,2,0,0
1999249,27,21,1986,6,"female",417,85,64,10,0,9,0,1,0
1999250,30,15,1983,3,"male",339,2,1,0,2,0,1,0,1
1999260,37,26,1976,7,"male",688,485,366,2705,12799,2250,7668,455,5131
1999264,57,24,1956,7,"female",1589,66,38,16,3,16,3,0,0
1999290,27,27,1986,8,"female",87,89,73,3,14,3,7,0,7
1999300,33,3,1980,8,"male",299,104,80,32,14,32,11,0,3
1999322,38,13,1975,5,"male",281,89,44,11,102,0,18,11,84
1999334,94,19,1919,3,"female",559,1747,969,26,109,26,97,0,12
1999377,21,22,1992,9,"male",258,132,95,7,7,4,2,3,5
1999397,69,19,1944,8,"male",220,15,13,0,2,0,1,0,1
1999405,36,25,1977,8,"male",561,186,145,0,0,0,0,0,0
1999407,26,12,1987,1,"female",252,7,6,30,39,29,7,1,32
1999409,21,5,1992,12,"male",396,425,332,5,27,5,9,0,18
1999452,61,8,1952,11,"female",1504,188,55,191,66,191,54,0,12
1999495,27,2,1986,5,"male",299,69,47,5,25,5,17,0,8
1999523,41,11,1972,8,"male",1982,50,19,6,3,0,2,6,1
1999533,33,26,1980,5,"female",516,320,206,1,12,0,5,1,7
1999553,66,13,1947,8,"female",621,344,164,34,2,34,1,0,1
1999565,19,6,1994,3,"male",637,161,51,49,0,49,0,0,0
1999578,62,16,1951,8,"male",660,173,139,8,142,8,84,0,58
1999579,53,25,1960,1,"male",1484,79,46,16,11,15,5,1,6
1999587,35,11,1978,1,"female",589,64,49,39,41,39,38,0,3
1999596,60,14,1953,7,"male",1019,1,0,0,0,0,0,0,0
1999630,25,29,1988,4,"female",861,197,121,3,23,3,18,0,5
1999637,20,3,1993,3,"male",344,56,43,14,12,14,12,0,0
1999668,49,12,1964,12,"female",138,49,19,12,33,11,26,1,7
1999670,51,8,1962,11,"female",761,79,46,156,26,155,17,1,9
1999689,51,24,1962,5,"male",315,18,13,21,12,21,8,0,4
1999712,64,23,1949,7,"female",1773,93,44,176,99,26,38,150,61
1999717,22,26,1991,4,"female",659,47,23,2,1,0,0,2,1
1999726,58,6,1955,11,"male",1802,62,8,5,0,0,0,5,0
1999738,20,11,1993,12,"female",370,1837,740,6916,9643,2296,6543,4620,3100
1999748,29,29,1984,2,"male",950,2,1,0,0,0,0,0,0
1999752,94,3,1919,9,"female",1793,464,238,247,203,239,94,8,109
1999756,32,10,1981,2,"male",207,94,64,0,3,0,1,0,2
1999765,17,10,1996,3,"male",111,593,538,238,245,210,190,28,55
1999780,75,17,1938,8,"female",123,21,9,1,0,1,0,0,0
1999852,16,1,1997,7,"male",698,232,116,1,0,1,0,0,0
1999883,23,25,1990,9,"male",256,190,102,16,18,2,2,14,16
1999922,17,28,1996,11,"male",586,155,127,7,1,7,1,0,0
1999925,42,22,1971,9,"male",525,87,40,5,2,5,1,0,1
1999979,23,14,1990,5,"male",86,83,75,0,1,0,1,0,0
1999995,15,22,1998,11,"female",576,990,84,2,5,2,5,0,0
2000006,16,18,1997,1,"male",439,265,184,1,0,1,0,0,0
2000017,26,18,1987,1,"male",42,13,13,0,4,0,3,0,1
2000040,18,9,1995,11,"male",555,437,223,79,126,79,120,0,6
2000049,37,17,1976,8,"male",161,50,37,1,2,1,2,0,0
2000068,19,13,1994,8,"male",897,49,32,7,1,6,1,1,0
2000099,22,6,1991,12,"female",1062,592,171,105,259,74,141,31,118
2000151,44,12,1969,9,"male",296,80,33,0,1,0,0,0,1
2000165,19,4,1994,10,"male",236,37,29,70,30,70,14,0,16
2000171,27,12,1986,5,"female",464,0,0,0,0,0,0,0,0
2000176,43,5,1970,5,"male",674,34,18,3,1,3,1,0,0
2000185,22,12,1991,5,"female",290,237,24,3,5,3,5,0,0
2000199,52,15,1961,11,"female",350,81,53,56,30,54,21,2,9
2000205,20,15,1993,11,"male",36,2,1,0,0,0,0,0,0
2000236,42,13,1971,6,"female",612,51,13,78,71,78,67,0,4
2000250,26,3,1987,12,"male",374,7,2,0,0,0,0,0,0
2000263,46,9,1967,9,"female",1767,476,334,592,1329,591,770,1,559
2000265,14,12,1999,12,"male",323,560,221,2,11,0,1,2,10
2000272,18,3,1995,5,"female",437,295,0,41,66,23,37,18,29
2000273,19,29,1994,12,"male",399,349,292,133,81,133,67,0,14
2000274,52,8,1961,1,"male",939,46,26,70,40,59,25,11,15
2000279,103,19,1910,5,"male",1181,236,145,0,24,0,11,0,13
2000301,33,24,1980,1,"male",247,45,27,0,0,0,0,0,0
2000308,19,12,1994,9,"female",345,46,19,18,0,18,0,0,0
2000322,14,8,1999,1,"male",124,6,5,0,0,0,0,0,0
2000324,68,31,1945,5,"female",1147,413,293,313,31,2,22,311,9
2000334,61,23,1952,12,"female",229,20,16,3,2,3,0,0,2
2000353,26,15,1987,10,"female",266,1,0,0,0,0,0,0,0
2000368,27,22,1986,12,"male",22,27,24,0,0,0,0,0,0
2000391,43,3,1970,8,"female",403,82,52,360,176,355,132,5,44
2000394,24,23,1989,1,"female",336,15,12,0,1,0,1,0,0
2000396,24,23,1989,11,"female",321,66,38,732,255,732,140,0,115
2000417,18,2,1995,4,"female",280,37,21,10,1,0,0,10,1
2000436,53,12,1960,9,"female",973,46,15,292,309,292,232,0,77
2000444,21,4,1992,7,"male",465,165,102,2,11,0,0,2,11
2000451,23,8,1990,12,"female",173,11,9,3,1,1,1,2,0
2000453,65,17,1948,3,"male",477,44,3,8,36,0,30,8,6
2000477,108,13,1905,11,"female",1367,258,123,598,165,92,62,506,103
2000516,78,18,1935,6,"female",1195,49,17,0,0,0,0,0,0
2000518,15,30,1998,7,"female",32,63,63,145,38,55,12,90,26
2000550,52,9,1961,2,"male",1825,49,36,59,107,39,64,20,43
2000570,26,4,1987,9,"male",770,105,70,0,0,0,0,0,0
2000572,49,27,1964,4,"female",654,74,34,53,56,53,46,0,10
2000575,15,30,1998,12,"female",420,811,453,3943,4443,3937,2250,6,2193
2000578,17,11,1996,5,"male",699,38,10,1,0,1,0,0,0
2000608,30,24,1983,7,"female",660,273,177,204,196,180,80,24,116
2000615,16,12,1997,5,"male",530,545,473,226,0,225,0,1,0
2000648,36,29,1977,12,"female",1142,54,33,203,211,203,201,0,10
2000657,36,3,1977,9,"female",971,6,3,208,4,208,4,0,0
2000675,63,30,1950,8,"female",1292,28,13,5,2,0,0,5,2
2000688,20,18,1993,12,"female",646,130,52,36,37,36,31,0,6
2000703,21,16,1992,8,"female",433,351,196,22,93,7,32,15,61
2000723,27,28,1986,1,"female",660,174,107,6,20,0,9,6,11
2000766,56,1,1957,12,"female",1015,57,29,167,216,167,142,0,74
2000776,17,18,1996,4,"female",916,1094,604,1358,967,1023,362,335,605
2000784,19,10,1994,10,"female",307,79,34,0,0,0,0,0,0
2000789,20,11,1993,5,"female",536,14,11,8,1,8,1,0,0
2000850,18,9,1995,8,"female",251,223,156,367,474,308,181,59,293
2000858,13,12,2000,1,"female",154,3,3,0,0,0,0,0,0
2000859,63,13,1950,1,"female",1326,193,71,3,10,3,8,0,2
2000866,62,16,1951,4,"male",1341,212,110,2,1,2,1,0,0
2000874,52,6,1961,4,"female",354,63,25,26,4,0,1,26,3
2000875,37,21,1976,4,"male",326,40,30,229,179,229,130,0,49
2000880,28,15,1985,12,"male",150,23,14,2,4,0,3,2,1
2000909,26,25,1987,6,"male",474,31,11,53,34,53,33,0,1
2000918,18,19,1995,1,"female",598,705,414,63,52,24,44,39,8
2000924,15,13,1998,5,"male",254,16,8,2,0,0,0,2,0
2000931,20,3,1993,6,"male",785,144,105,0,27,0,24,0,3
2000939,51,7,1962,11,"female",386,251,202,115,35,72,21,43,14
2000944,29,3,1984,4,"male",697,102,12,34,22,34,21,0,1
2000969,18,31,1995,1,"male",215,17,6,4,4,4,3,0,1
2001003,44,10,1969,11,"female",259,33,26,14,57,14,38,0,19
2001006,15,14,1998,8,"female",331,491,294,153,5,136,2,17,3
2001007,38,26,1975,10,"female",355,145,130,125,75,79,46,46,29
2001017,37,26,1976,3,"male",192,43,26,3,1,3,1,0,0
2001034,32,14,1981,3,"male",276,38,31,0,0,0,0,0,0
2001093,25,10,1988,12,"male",543,48,33,34,21,0,6,34,15
2001107,58,10,1955,2,"female",460,1,1,1,0,1,0,0,0
2001136,19,9,1994,2,"male",54,63,62,31,25,31,23,0,2
2001137,18,7,1995,7,"female",176,54,22,0,0,0,0,0,0
2001184,20,23,1993,7,"female",130,106,63,63,22,63,22,0,0
2001188,20,7,1993,7,"male",538,188,102,0,0,0,0,0,0
2001191,49,12,1964,12,"male",147,19,19,0,0,0,0,0,0
2001214,21,24,1992,4,"female",419,206,97,572,342,14,17,558,325
2001216,15,3,1998,4,"male",26,16,16,2,3,0,2,2,1
2001219,26,12,1987,6,"male",472,124,118,2,0,2,0,0,0
2001228,29,19,1984,10,"male",175,212,138,186,312,179,217,7,95
2001249,108,31,1905,3,"male",1031,727,473,57,118,57,97,0,21
2001284,33,30,1980,12,"male",825,26,25,3,1,3,1,0,0
2001313,28,1,1985,1,"male",116,40,31,27,15,27,15,0,0
2001347,23,24,1990,12,"female",207,50,26,24,11,15,10,9,1
2001367,15,6,1998,8,"male",765,68,35,31,0,31,0,0,0
2001395,22,17,1991,2,"male",382,39,9,1,18,0,9,1,9
2001397,32,26,1981,12,"female",9,0,0,0,0,0,0,0,0
2001431,34,28,1979,6,"male",460,432,388,252,0,252,0,0,0
2001432,50,9,1963,8,"male",691,98,69,1,0,1,0,0,0
2001446,29,22,1984,1,"male",82,39,27,5,164,5,106,0,58
2001464,20,27,1993,2,"male",534,27,15,0,0,0,0,0,0
2001466,113,1,1900,1,"male",1286,621,413,424,72,424,53,0,19
2001472,24,11,1989,9,"male",30,8,8,0,0,0,0,0,0
2001473,21,22,1992,8,"male",73,328,258,567,174,550,101,17,73
2001480,20,4,1993,1,"male",975,1034,585,845,559,425,250,420,309
2001502,33,9,1980,5,"female",905,1027,375,1231,2490,1202,1361,29,1129
2001507,43,10,1970,12,"female",1174,123,89,946,464,946,373,0,91
2001526,70,19,1943,10,"female",923,37,24,1358,10,1358,9,0,1
2001529,17,10,1996,9,"female",135,105,56,160,410,150,88,10,322
2001590,17,3,1996,11,"male",206,700,579,27,12,27,2,0,10
2001604,54,8,1959,8,"female",176,47,22,1957,41,1957,29,0,12
2001647,32,30,1981,5,"male",231,29,22,4,55,4,48,0,7
2001673,27,15,1986,2,"male",242,5,3,7,0,7,0,0,0
2001681,19,6,1994,4,"male",291,163,99,358,301,110,157,248,144
2001688,24,12,1989,3,"male",747,18,9,0,9,0,3,0,6
2001719,43,11,1970,10,"male",887,65,32,2,3,2,1,0,2
2001725,41,22,1972,9,"female",538,104,96,191,52,183,21,8,31
2001809,42,2,1971,11,"female",784,218,88,61,44,61,28,0,16
2001831,70,15,1943,6,"male",785,2664,1468,1621,3067,589,1854,1032,1213
2001834,33,1,1980,7,"male",86,4,4,0,0,0,0,0,0
2001866,26,29,1987,5,"male",895,297,200,0,5,0,2,0,3
2001867,17,3,1996,3,"female",478,1821,428,8,983,8,795,0,188
2001900,61,30,1952,4,"male",977,22,3,1,1,1,1,0,0
2001904,55,25,1958,12,"male",448,14,13,7,0,7,0,0,0
2001909,61,7,1952,3,"male",176,143,122,118,48,0,11,118,37
2001922,32,5,1981,3,"male",213,43,27,0,0,0,0,0,0
2001926,21,7,1992,3,"male",247,46,18,0,0,0,0,0,0
2001931,19,14,1994,7,"female",215,136,86,7,2,0,1,7,1
2001941,33,29,1980,9,"male",408,15,8,18,4,18,4,0,0
2001945,33,26,1980,12,"male",672,80,36,66,31,60,12,6,19
2001952,18,3,1995,5,"male",141,82,63,0,2,0,0,0,2
2001966,25,25,1988,12,"male",279,163,100,267,74,267,36,0,38
2001980,36,24,1977,5,"male",556,112,31,367,524,367,494,0,30
2002007,24,24,1989,1,"female",191,103,78,418,688,418,549,0,139
2002048,72,7,1941,9,"male",1724,48,19,0,0,0,0,0,0
2002054,23,14,1990,2,"female",428,260,164,0,0,0,0,0,0
2002073,16,3,1997,11,"male",328,176,118,0,0,0,0,0,0
2002092,26,1,1987,1,"male",375,44,22,0,4,0,4,0,0
2002114,22,4,1991,1,"male",558,5,0,0,0,0,0,0,0
2002143,17,28,1996,5,"male",428,312,18,53,61,53,40,0,21
2002146,46,28,1967,9,"female",1421,0,0,0,0,0,0,0,0
2002153,17,25,1996,10,"male",274,127,117,33,4,33,4,0,0
2002166,26,29,1987,10,"male",348,15,8,0,0,0,0,0,0
2002236,79,21,1934,7,"female",8,1,1,1,4,0,0,1,4
2002249,29,5,1984,12,"male",426,335,304,1,0,1,0,0,0
2002259,108,29,1905,5,"male",1032,435,50,28,30,1,6,27,24
2002261,62,14,1951,9,"female",909,43,6,31,8,9,3,22,5
2002270,51,13,1962,10,"male",124,0,0,0,0,0,0,0,0
2002273,31,2,1982,2,"male",632,200,72,2,2,2,1,0,1
2002281,16,13,1997,3,"male",741,235,171,0,3,0,3,0,0
2002287,14,21,1999,2,"female",481,1352,462,3214,598,3212,484,2,114
2002298,23,15,1990,4,"female",263,138,28,126,25,126,21,0,4
2002307,25,3,1988,8,"male",485,203,54,12,32,12,12,0,20
2002317,33,2,1980,2,"male",467,14,9,4,4,4,4,0,0
2002324,29,26,1984,5,"male",323,233,170,37,22,37,16,0,6
2002360,17,3,1996,1,"female",707,2178,526,2252,2848,64,1751,2188,1097
2002363,18,1,1995,1,"male",599,102,72,0,7,0,1,0,6
2002378,22,12,1991,5,"female",387,349,98,469,519,468,333,1,186
2002382,71,1,1942,7,"male",104,35,31,969,119,969,82,0,37
2002391,32,8,1981,7,"female",404,234,150,15,35,2,6,13,29
2002413,28,7,1985,4,"female",1537,220,113,234,146,153,47,81,99
2002417,29,31,1984,10,"female",534,80,71,8,28,0,6,8,22
2002446,103,15,1910,3,"male",1117,285,114,24,21,24,20,0,1
2002447,25,28,1988,2,"male",421,2,2,1,0,1,0,0,0
2002451,53,28,1960,10,"male",423,7,4,0,11,0,11,0,0
2002459,17,2,1996,10,"male",415,215,152,50,3,50,3,0,0
2002468,51,14,1962,9,"male",418,2,2,0,0,0,0,0,0
2002473,29,12,1984,12,"male",151,5,3,0,0,0,0,0,0
2002489,24,4,1989,3,"male",854,51,45,14,5,0,2,14,3
2002497,25,16,1988,4,"male",515,142,66,33,8,1,1,32,7
2002516,22,19,1991,8,"female",578,437,103,68,71,68,51,0,20
2002571,58,22,1955,9,"male",669,144,118,55,15,55,5,0,10
2002575,19,17,1994,11,"male",206,82,38,2,11,2,2,0,9
2002599,27,10,1986,10,"male",296,98,64,358,179,328,147,30,32
2002617,24,5,1989,3,"male",126,82,74,40,30,4,16,36,14
2002626,27,28,1986,2,"female",345,41,20,8,2,8,1,0,1
2002632,57,31,1956,3,"female",650,196,58,163,97,0,46,163,51
2002651,97,4,1916,6,"male",1660,478,325,228,174,228,130,0,44
2002653,111,16,1902,8,"male",1471,585,245,48,47,2,19,46,28
2002678,24,21,1989,9,"female",699,83,20,17,56,12,23,5,33
2002700,21,2,1992,7,"female",295,167,151,70,26,70,21,0,5
2002720,22,1,1991,10,"female",357,44,32,7,1,0,0,7,1
2002754,15,4,1998,12,"male",868,512,390,35,5,11,5,24,0
2002756,53,9,1960,3,"male",289,55,41,290,135,222,132,68,3
2002763,34,8,1979,10,"female",268,9,5,0,0,0,0,0,0
2002788,21,10,1992,7,"male",189,177,108,46,85,24,52,22,33
2002795,51,13,1962,6,"female",1792,10,3,5,34,1,14,4,20
2002813,55,24,1958,7,"female",793,51,31,2,7,0,4,2,3
2002820,28,27,1985,3,"male",225,106,86,0,1,0,0,0,1
2002855,25,6,1988,5,"female",341,45,29,24,51,24,45,0,6
2002857,56,23,1957,6,"male",705,61,24,1,0,0,0,1,0
2002868,26,1,1987,7,"male",69,19,18,18,25,18,24,0,1
2002881,17,6,1996,5,"female",113,324,35,0,0,0,0,0,0
2002902,25,1,1988,8,"male",243,12,12,2,1,2,1,0,0
2002938,19,20,1994,3,"male",231,12,12,0,0,0,0,0,0
2002945,72,20,1941,9,"female",1721,24,10,0,0,0,0,0,0
2003003,41,16,1972,1,"male",375,13,5,0,1,0,1,0,0
2003021,55,26,1958,5,"male",283,22,14,3,12,0,8,3,4
2003086,17,13,1996,1,"male",782,223,142,56,58,28,16,28,42
2003109,39,15,1974,5,"female",184,16,3,2,10,1,10,1,0
2003114,21,23,1992,4,"female",645,349,172,1475,614,1449,245,26,369
2003119,27,26,1986,7,"female",190,167,95,24,26,1,10,23,16
2003161,68,17,1945,8,"male",20,24,21,1,0,0,0,1,0
2003170,103,1,1910,12,"male",1235,92,72,4,0,4,0,0,0
2003183,25,1,1988,1,"male",179,54,43,451,28,451,26,0,2
2003191,57,5,1956,11,"male",1323,81,28,2,2,0,1,2,1
2003204,14,10,1999,11,"male",218,97,93,0,0,0,0,0,0
2003233,56,15,1957,8,"female",712,17,10,0,3,0,3,0,0
2003237,41,28,1972,3,"female",518,50,27,125,42,70,30,55,12
2003239,41,6,1972,10,"male",385,243,136,0,3,0,3,0,0
2003255,60,24,1953,12,"female",569,8,7,19,1,0,0,19,1
2003289,43,19,1970,8,"female",765,115,59,72,15,72,8,0,7
2003299,80,24,1933,8,"male",453,21,11,0,0,0,0,0,0
2003300,20,3,1993,10,"female",173,48,33,336,193,94,96,242,97
2003305,19,28,1994,11,"female",719,6,3,0,0,0,0,0,0
2003334,31,31,1982,3,"male",944,197,149,106,25,21,17,85,8
2003348,23,1,1990,1,"male",371,20,17,3,6,3,0,0,6
2003350,25,30,1988,11,"female",782,1130,588,598,663,428,182,170,481
